,Wind,PV,HPP,Curtailment,Battery power,Energy Level,Prices,PtG,Mass H2,PtG_SB
8506,1.294630105771958,39.34886812015878,40.643498225930735,0.0,0.0,0.0,92.879,0.0,0.0,0.0
8507,0.514509798941966,34.67799372622205,35.192503525164014,0.0,0.0,0.0,92.879,0.0,0.0,0.0
8508,0.2541299259044555,20.085014830347966,20.33914475625242,0.0,0.0,0.0,98.102,0.0,0.0,0.0
8509,0.3654279267440627,5.884689681814027,6.25011760855809,0.0,0.0,0.0,98.206,0.0,0.0,0.0
8510,0.21080727242848216,0.0,0.21080727242848216,0.0,0.0,0.0,128.137,0.0,0.0,0.0
8511,0.30828813672497857,0.0,0.30828813672497857,0.0,0.0,0.0,139.123,0.0,0.0,0.0
8512,0.332447083867009,0.0,0.332447083867009,0.0,0.0,0.0,139.123,0.0,0.0,0.0
8513,0.48125088159074525,0.0,0.48125088159074525,0.0,0.0,0.0,133.385,0.0,0.0,0.0
8514,0.5211375730318812,0.0,0.5211375730318812,0.0,0.0,0.0,118.583,0.0,0.0,0.0
8515,0.6215367631866886,0.0,0.6215367631866886,0.0,0.0,0.0,101.071,0.0,0.0,0.0
8516,0.6150056764706242,0.0,0.6150056764706242,0.0,0.0,0.0,95.49,0.0,0.0,0.0
8517,0.6920700079047091,0.0,0.6920700079047091,0.0,0.0,0.0,95.49,0.0,0.0,0.0
8518,0.46029299429118287,0.0,0.46029299429118287,0.0,0.0,0.0,95.49,0.0,0.0,0.0
8519,0.4768630777421551,0.0,0.4768630777421551,0.0,0.0,0.0,95.49,0.0,0.0,0.0
8520,0.37073246681648625,0.0,0.37073246681648625,0.0,0.0,0.0,55.863,0.0,0.0,0.0
8521,0.32017992827589475,0.0,0.32017992827589475,0.0,0.0,0.0,55.863,0.0,0.0,0.0
8522,0.34707993955068916,0.0,0.34707993955068916,0.0,0.0,0.0,55.863,0.0,0.0,0.0
8523,0.3695131622050165,0.0,0.3695131622050165,0.0,0.0,0.0,55.863,0.0,0.0,0.0
8524,0.2537316403817648,0.0,0.2537316403817648,0.0,0.0,0.0,55.863,0.0,0.0,0.0
