,WS_1,WS_50,WS_100,WS_150,WS_200,WD_1,WD_50,WD_100,WD_150,WD_200,temp_air_1,ghi,dni,dhi,Price
11/11/2012 11:00,2.0829,5.8272,6.9201,7.3496,7.7874,335.3908,335.8807,336.3847,336.7878,337.1468,287.9917,538.2543,767.5201,131.1176,30.517
11/11/2012 12:00,2.153,6.0345,7.1691,7.5276,7.9748,338.5905,339.0197,339.4573,339.8285,340.171,288.2721,567.8286,754.6892,142.7711,30.517
11/11/2012 13:00,2.1899,6.1339,7.2864,7.6237,8.0936,341.9717,342.4835,343.007,343.226,343.5635,288.1451,542.1725,734.1851,141.6968,31.204
11/11/2012 14:00,2.1483,6.167,7.3576,7.6416,8.171,342.5146,343.1379,343.7786,343.992,344.3409,289.1712,461.8814,695.7678,128.15,32.163
11/11/2012 15:00,2.1557,6.43,7.7234,8.0763,8.6429,340.3201,341.0447,341.7841,342.1877,342.5661,289.4691,334.1533,623.9001,103.8959,35.35
11/11/2012 16:00,1.748,6.0563,7.4712,8.05,8.8442,337.639,338.6574,339.6974,340.4227,340.9671,288.8488,178.7154,471.8949,66.0038,44.306
11/11/2012 17:00,1.5005,6.1917,7.8758,8.6463,9.6277,339.7294,340.875,342.0426,343.1394,343.9328,287.231,48.4249,179.1168,23.1259,54.813
11/11/2012 18:00,1.476,6.3473,8.134,9.0667,10.1457,343.9599,345.2863,346.6396,347.9739,348.9436,286.5551,0.9678,0,0.9678,54.813
11/11/2012 19:00,1.4449,6.3548,8.1765,9.2077,10.3173,349.9093,351.4784,353.0832,354.5892,355.6532,286.0392,0,0,0,54.813
11/11/2012 20:00,1.4444,6.4593,8.3357,9.4365,10.5641,350.2566,352.2938,354.3733,356.4054,357.8717,286.0013,0,0,0,54.813
11/11/2012 21:00,1.5266,6.7509,8.6956,9.8724,11.0409,348.0031,350.1768,352.391,354.7419,356.5078,285.5789,0,0,0,59.563
11/11/2012 22:00,1.4958,6.7643,8.7453,9.9244,11.1193,345.8081,348.2869,350.8132,353.6695,355.8148,285.145,0,0,0,64.249
11/11/2012 23:00,1.5762,7.0525,9.1014,10.3514,11.6166,351.6695,351.3172,350.9598,153.5463,152.0132,284.7894,0,0,0,55.547
11/12/2012 0:00,1.561,7.0023,9.0425,10.3346,11.5998,8.9062,262.3123,153.5449,5.2731,7.2633,284.6375,0,0,0,55.278
11/12/2012 1:00,1.559,6.9388,8.9466,10.2319,11.4592,2.3911,4.8128,7.2853,9.8228,11.6584,284.4864,0,0,0,55.278
11/12/2012 2:00,1.5374,6.8354,8.8112,10.0914,11.2886,3.8817,6.393,8.9587,11.6026,13.515,284.2271,0,0,0,55.278
11/12/2012 3:00,1.597,7.0131,9.0207,10.3098,11.5318,3.4675,5.6026,7.7818,10.5597,12.5047,283.8906,0,0,0,55.278
11/12/2012 4:00,1.6534,7.1763,9.2105,10.6229,11.8847,11.3485,12.8318,14.3444,16.4636,17.9148,283.7014,0,0,0,55.278
11/12/2012 5:00,1.5799,6.9369,8.9219,10.3261,11.5562,16.9697,18.5496,20.1548,22.0644,23.3352,283.305,0,0,0,55.278
11/12/2012 6:00,1.565,6.828,8.7726,10.1774,11.3615,18.8444,20.4443,22.074,24.2455,25.628,283.4135,0,0,0,58.825
11/12/2012 7:00,1.5638,6.8183,8.7594,10.1942,11.3514,19.8201,21.5718,23.3542,25.7251,27.2956,283.2044,24.4097,111.9473,13.1116,75.514
11/12/2012 8:00,1.6361,6.7307,8.5578,10.0295,11.185,22.8333,24.3201,25.8358,28.1212,29.7318,284.8544,125.6078,362.9684,52.0193,50.207
11/12/2012 9:00,1.5756,5.8398,7.2903,9.0227,10.3792,27.4097,28.6737,29.9633,32.5248,34.4864,285.9685,282.2067,571.5531,94.2832,42.763
11/12/2012 10:00,2.1067,6.3833,7.6883,8.7187,9.346,29.7421,30.558,31.3927,32.5176,33.4295,288.9118,426.6042,685.169,119.674,39.702
11/12/2012 11:00,2.2947,6.7449,8.08,8.9627,9.3842,40.2937,40.7411,41.1929,41.587,41.9531,289.9966,525.2324,741.4909,134.5673,38.314
11/12/2012 12:00,2.3125,6.6803,7.9805,8.7956,9.1564,54.3649,54.5939,54.8273,54.9022,54.9267,290.8561,565.4205,759.798,140.3418,34.064
11/12/2012 13:00,2.0954,5.9679,7.1102,7.8193,8.1238,62.9445,63.0834,63.224,63.234,63.1187,291.6049,546.1911,757.4498,135.7899,38.314
11/12/2012 14:00,1.9505,5.5508,6.6118,7.1989,7.4474,64.103,64.384,64.6705,64.6715,64.6082,292.2481,464.1671,714.5311,123.9127,38.898
11/12/2012 15:00,1.5686,4.9737,6.0393,6.654,6.9739,58.1087,58.6046,59.1137,59.2589,59.2771,292.275,332.8707,629.5809,101.794,41.908
11/12/2012 16:00,0.9827,3.9751,5.0396,5.7313,6.176,51.1853,52.4492,53.7381,53.4814,53.9275,291.9269,167.404,408.3345,67.484,59.847
11/12/2012 17:00,0.5072,3.0505,4.1485,4.938,5.4496,37.8377,43.0847,48.4387,48.595,49.8105,290.101,39.0534,118.7789,24.6461,74.531
11/12/2012 18:00,0.5411,2.8575,3.795,4.562,5.0657,14.0091,25.731,37.6899,40.3836,43.0507,288.5184,0.7603,0,0.7603,66.789
11/12/2012 19:00,0.3954,3.0654,4.3611,5.0266,5.4795,222.6754,124.4496,24.2253,29.215,33.1078,288.2542,0,0,0,61.52
11/12/2012 20:00,0.4993,3.8523,5.4745,6.1474,6.5768,219.4138,118.1466,14.8117,20.414,25,287.6613,0,0,0,59.57
11/12/2012 21:00,0.6389,4.5321,6.3454,7.168,7.6477,1.49,7.4929,13.6178,19.2232,24.1956,287.379,0,0,0,59.176
11/12/2012 22:00,0.6876,4.6459,6.4495,7.3179,7.7854,2.6875,9.4161,16.2839,22.1528,27.7751,286.6678,0,0,0,60.794
11/12/2012 23:00,0.6784,4.6483,6.4683,7.3778,7.8308,6.591,12.9847,19.5078,25.5338,31.4702,286.2944,0,0,0,59.101
11/13/2012 0:00,0.6534,4.575,6.3928,7.27,7.7165,8.6932,14.9561,21.3431,27.2567,33.0214,286.1357,0,0,0,63.283
11/13/2012 1:00,0.6504,4.5935,6.4282,7.2781,7.7358,8.0384,13.8527,19.7832,25.5608,30.9567,285.8409,0,0,0,63.283
11/13/2012 2:00,0.5867,4.4189,6.2539,7.0956,7.6018,8.5697,13.6691,18.8687,24.5426,29.5607,285.1895,0,0,0,63.283
11/13/2012 3:00,0.4834,4.0562,5.8516,6.6976,7.2893,12.6512,17.6013,22.6502,28.0207,32.4652,284.4326,0,0,0,63.283
11/13/2012 4:00,0.4297,3.8025,5.5394,6.3809,7.0067,15.8047,21.2688,26.8421,31.8599,35.8658,284.2769,0,0,0,63.283
11/13/2012 5:00,0.4226,3.749,5.4615,6.2861,6.9068,17.4803,23.1922,29.0185,33.9924,37.8594,283.7794,0,0,0,63.283
11/13/2012 6:00,0.4215,3.7413,5.4518,6.2817,6.899,17.3477,23.434,29.6434,34.8105,38.8039,283.4246,0,0,0,69.375
11/13/2012 7:00,0.3936,3.5873,5.2491,6.0604,6.6778,14.5994,21.3894,28.3232,34.2232,38.7339,283.2947,23.8598,113.9694,12.5404,69.701
11/13/2012 8:00,0.6431,3.6393,4.897,5.7396,6.349,13.2266,20.3988,27.7204,34.0884,38.9878,285.0706,127.5901,380.6141,50.3633,57.703
11/13/2012 9:00,0.5804,3.0905,4.1143,5.0782,5.8041,16.2851,21.201,26.2151,33.3127,38.4876,286.6315,288.3034,606.5361,90.3087,39.122
11/13/2012 10:00,1.0063,2.9223,3.4937,4.3826,5.1769,14.4255,15.9451,17.5001,24.0237,29.6901,289.7165,431.1493,713.3749,114.8019,34.383
11/13/2012 11:00,1.1669,3.1117,3.6644,4.198,4.4586,21.1304,21.4629,21.7944,22.542,23.3812,290.5619,528.4292,762.105,129.7632,32.346
11/13/2012 12:00,1.2084,3.1721,3.7255,4.1863,4.3599,28.3104,28.504,28.701,28.5184,28.5841,291.321,568.4882,779.1614,135.5594,30.438
11/13/2012 13:00,1.1664,3.0718,3.6087,4.0404,4.1901,24.7508,25.1248,25.5056,25.3937,25.5597,291.8966,547.4181,771.2973,132.3025,32.346
11/13/2012 14:00,1.1485,3.0589,3.6026,3.9959,4.1428,20.802,21.1007,21.4039,21.4328,21.6589,292.9124,467.8915,737.2428,119.7562,34.143
11/13/2012 15:00,1.1005,3.0988,3.6851,4.0958,4.2703,21.8581,22.1402,22.4336,22.2047,22.3578,293.2327,338.2729,657.2841,98.4037,42.713
11/13/2012 16:00,0.4867,2.5265,3.3468,3.8226,4.1499,15.8709,17.8864,19.9407,19.9052,20.5082,293.094,177.5388,482.5049,64.1053,67.498
11/13/2012 17:00,0.9046,2.6594,3.1865,3.7267,4.1345,166.7016,92.027,15.828,16.8173,18.7108,291.7531,47.1163,181.7062,22.0093,92.199
11/13/2012 18:00,1.1275,3.0839,3.6485,4.2441,4.6993,6.1244,14.8852,23.8297,25.2099,27.3423,289.3316,0.7417,0,0.7417,92.199
11/13/2012 19:00,0.7863,3.2105,4.0758,4.6794,5.1898,4.6365,16.1146,27.8327,30.3701,33.5206,287.317,0,0,0,92.199
11/13/2012 20:00,0.5934,3.1582,4.2026,4.6688,5.1521,20.2933,202.9271,21.9377,27.2488,32.5841,285.6698,0,0,0,91.328
11/13/2012 21:00,0.5378,3.128,4.2289,4.3719,4.6676,8.7547,189.3104,6.2089,13.8283,21.9148,284.8477,0,0,0,86.119
11/13/2012 22:00,0.508,3.1314,4.2784,4.141,4.1901,354.2495,253.33,150.3521,6.0224,14.677,284.3361,0,0,0,84.49
11/13/2012 23:00,0.494,3.2934,4.5612,4.6127,4.827,22.419,199.713,13.274,18.8409,25.881,284.2956,0,0,0,70.271
11/14/2012 0:00,0.4455,3.3865,4.8002,4.9988,5.3847,6.9543,16.1009,25.4313,30.653,36.9819,284.2774,0,0,0,83.12
11/14/2012 1:00,0.4406,3.3428,4.7366,4.9376,5.3883,9.9095,20.4199,31.1422,36.6577,43.0528,283.9207,0,0,0,83.12
11/14/2012 2:00,0.4879,3.1935,4.4059,4.6407,5.1361,4.1783,17.7945,31.6911,36.9889,43.4982,283.1859,0,0,0,83.12
11/14/2012 3:00,0.4763,3.1512,4.3585,4.8143,5.4786,10.0192,23.8103,37.8857,41.6827,47.0013,282.6357,0,0,0,83.12
11/14/2012 4:00,0.62,3.0172,3.9518,4.5641,5.3242,9.5512,25.739,42.2587,46.1344,51.3097,282.3354,0,0,0,83.12
11/14/2012 5:00,0.552,2.6546,3.4721,4.0309,4.7148,359.6761,19.576,39.8785,44.5996,50.904,281.5994,0,0,0,83.12
11/14/2012 6:00,0.3834,2.8003,3.9423,4.4189,5.0062,12.4933,27.7941,43.4052,46.9859,52.5632,281.4604,0,0,0,90.924
11/14/2012 7:00,0.3542,3.0896,4.4898,4.8275,5.3839,18.295,32.1513,46.2908,49.8784,55.1129,282.0528,22.1859,106.4893,12.1802,91.942
11/14/2012 8:00,0.5471,3.0918,4.1585,4.3106,4.7987,11.5061,26.1701,41.1378,47.3113,53.8643,284.7289,121.6562,361.7646,49.8006,55.479
11/14/2012 9:00,0.5035,2.6395,3.503,3.6534,4.1976,21.4992,29.0109,36.6808,46.2945,52.8886,286.5094,277.5027,578.1591,91.5359,46.536
11/14/2012 10:00,0.7688,2.1615,2.5718,3.1953,3.6983,41.4239,41.9461,42.4768,50.0979,53.7287,289.7504,416.5381,677.0429,119.0936,43.374
11/14/2012 11:00,0.6648,1.6895,1.9737,2.2082,2.3805,63.493,63.2012,62.9001,65.4966,66.1365,290.6063,511.4861,722.6742,136.2504,37.482
11/14/2012 12:00,0.6114,1.4788,1.7115,1.8693,1.952,85.8307,84.8305,83.8061,85.599,85.1099,291.544,550.5896,738.5441,142.9963,36.979
11/14/2012 13:00,0.7164,1.7336,2.0049,2.1675,2.2538,100.3687,99.2954,98.2054,98.4348,97.7134,291.9063,530.9004,733.4896,138.8369,39.969
11/14/2012 14:00,0.7068,1.7215,1.9951,2.1623,2.2539,118.1364,116.6409,115.1155,114.4708,113.5793,292.8493,454.5075,705.4811,123.9096,43.374
11/14/2012 15:00,0.6538,1.6365,1.9057,2.081,2.1795,129.3864,128.0481,126.6845,125.8281,124.8917,293.2321,324.4785,617.6022,100.735,46.536
11/14/2012 16:00,0.461,1.5057,1.8382,2.0324,2.1828,133.6894,131.8866,130.0431,128.4814,126.9828,292.8639,164.4819,430.7174,65.0308,55.479
11/14/2012 17:00,0.3696,1.116,1.3433,1.5767,1.8442,170.7256,159.6728,148.3933,137.3883,131.9435,292.3296,41.8338,155.1358,21.9067,121.1
11/14/2012 18:00,0.1663,0.697,0.8924,1.0505,1.3818,320.2424,245.9684,170.1761,147.257,137.855,291.1676,0.6141,0,0.6141,121.1
11/14/2012 19:00,0.6269,0.8631,0.9034,0.9741,1.3174,120.402,136.0741,152.07,134.5883,130.1154,288.2971,0,0,0,121.1
11/14/2012 20:00,0.4902,0.9063,1.0036,1.2431,1.6881,3.0869,76.4371,151.2877,108.3916,112.4611,287.4172,0,0,0,118.207
11/14/2012 21:00,0.6979,0.9757,1.0237,1.6989,2.0351,48.1179,73.9063,100.2252,101.345,108.471,287.2458,0,0,0,114.174
11/14/2012 22:00,0.6497,2.2384,2.7577,3.0005,3.2598,64.1495,76.0734,88.2403,96.5467,103.8935,285.6749,0,0,0,97.951
11/14/2012 23:00,0.5514,3.2979,4.4808,4.4387,4.6518,62.6057,73.3444,84.2984,93.1886,101.1886,284.8232,0,0,0,86.869
11/15/2012 0:00,0.6323,3.8403,5.2308,5.0242,5.3789,52.7572,65.1322,77.7627,89.6629,99.6831,285.5242,0,0,0,102.196
11/15/2012 1:00,0.7327,4.2464,5.7381,5.5699,6.045,50.9644,62.6031,74.4812,87.372,97.3893,285.7445,0,0,0,102.196
11/15/2012 2:00,0.7978,4.7526,6.4537,6.3062,6.9368,55.1662,64.6748,74.3723,86.9239,95.3632,286.3336,0,0,0,102.196
11/15/2012 3:00,0.8179,4.8651,6.6043,6.5158,7.1935,56.4054,64.6893,73.1428,85.6259,93.54,286.3865,0,0,0,102.196
11/15/2012 4:00,0.8448,4.9134,6.6427,6.5508,7.2311,57.6397,65.3731,73.2674,85.6291,93.3187,286.5079,0,0,0,102.196
11/15/2012 5:00,0.8521,4.9183,6.6396,6.558,7.2458,59.0886,66.6525,74.3674,86.7847,94.3309,286.3188,0,0,0,102.196
11/15/2012 6:00,0.834,4.8497,6.5581,6.5292,7.1926,59.4263,67.1754,75.0886,87.772,95.4526,286.1621,0,0,0,102.063
11/15/2012 7:00,0.791,4.6544,6.3075,6.3196,6.9404,58.74,67.1485,75.731,89.1008,97.3255,286.1883,21.3579,95.2989,11.6614,144.287
11/15/2012 8:00,0.9829,4.6946,6.13,6.1182,6.7133,56.9537,65.7281,74.6818,88.9415,97.8149,287.7792,120.1435,353.2621,48.6847,48.976
11/15/2012 9:00,0.9477,4.0433,5.1756,5.3556,6.032,57.9597,64.8272,71.8407,89.2015,98.6884,289.4966,276.6374,586.5817,89.7263,41.815
11/15/2012 10:00,1.0325,2.919,3.473,4.2464,4.962,72.0485,75.8537,79.7389,100.3342,108.9969,292.5932,414.7839,683.7792,117.1695,40.552
11/15/2012 11:00,1.0677,2.8659,3.3781,3.981,4.2244,98.5878,100.919,103.2947,109.2785,111.3958,293.7804,512.2367,736.0676,132.4967,35.461
11/15/2012 12:00,1.4323,3.8652,4.561,5.153,5.3808,126.6355,127.1605,127.6908,129.8095,130.2496,294.6539,507.84,604.2692,177.1602,33.616
11/15/2012 13:00,1.6464,4.5667,5.414,5.9933,6.2461,149.4117,149.0252,148.6292,148.8422,148.8,295.2319,419.8345,363.3207,225.1124,36.663
11/15/2012 14:00,1.6516,4.7675,5.6924,6.2033,6.5009,153.0646,152.582,152.0874,151.8855,151.7218,295.2203,331.8743,260.8548,210.0835,40.968
11/15/2012 15:00,1.4553,4.516,5.4622,5.9845,6.3388,159.0382,158.4896,157.9284,157.4581,157.2835,295.0377,242.0285,258.844,152.8379,42.027
11/15/2012 16:00,0.9153,3.8494,4.9153,5.5221,6.012,164.4602,164.2426,164.0176,162.6217,162.193,294.6614,135.0206,270.1654,80.4559,71.756
11/15/2012 17:00,0.4635,3.4678,4.9029,5.5431,6.1671,167.2203,167.9937,168.7867,166.1256,165.4696,292.3742,38.0809,132.2176,22.2327,148.892
11/15/2012 18:00,0.6931,3.4353,4.5135,5.2526,5.9417,172.4986,174.5678,176.6858,172.1213,170.9593,290.5774,0.5136,0,0.5136,148.892
11/15/2012 19:00,0.5979,2.9073,3.8066,4.6247,5.3298,172.7624,176.8337,180.9913,174.9836,173.513,289.8134,0,0,0,148.624
11/15/2012 20:00,0.5641,2.3499,2.9956,3.9231,4.6421,144.4652,158.5433,172.9037,167.9514,167.8274,288.6803,0,0,0,136.239
11/15/2012 21:00,0.4877,1.8555,2.3259,3.3101,4.0055,114.2562,136.5031,159.1992,158.4095,160.8653,288.7736,0,0,0,129.873
11/15/2012 22:00,0.6779,1.7659,2.0714,2.9362,3.5071,73.9744,103.0834,132.7888,139.2101,145.5031,287.5029,0,0,0,102.196
